FoodCode	DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
24198747	CHICKEN TENDERS OR STRIPS, BREADED, FROM OTHER SOURCES	Chicken_tenders_or_strips_breaded_from_other_sources	Chicken tenders or strips, breaded, from other sources	0	24198747.0
24201000	TURKEY, NFS	Turkey_NFS	Turkey, NFS	0	24201000.0
24201120	TURKEY, LIGHT MEAT, ROASTED, SKIN NOT EATEN	Turkey_light_meat_roasted_skin_not_eaten	Turkey, light meat, roasted, skin not eaten	0	24201120.0
24301020	DUCK, ROASTED, SKIN NOT EATEN	Duck_roasted_skin_not_eaten	Duck, roasted, skin not eaten	0	24301020.0
25112200	LIVER PASTE OR PATE, CHICKEN	Liver_paste_or_pate_chicken	Liver paste or pate, chicken	0	25112200.0
25210310	FRANKFURTER OR HOT DOG, CHICKEN	Frankfurter_or_hot_dog_chicken	Frankfurter or hot dog, chicken	0	25210310.0
25220350	BRATWURST	Bratwurst	Bratwurst	0	25220350.0
25220410	BOLOGNA, NFS	Bologna_NFS	Bologna, NFS	0	25220410.0
25220425	BOLOGNA, MADE FROM ANY KIND OF MEAT, REDUCED FAT	Bologna_made_from_any_kind_of_meat_reduced_fat	Bologna, made from any kind of meat, reduced fat	0	25220425.0
25220710	CHORIZO	Chorizo	Chorizo	0	25220710.0
25221215	PASTRAMI, NFS	Pastrami_NFS	Pastrami, NFS	0	25221215.0
25221250	PEPPERONI, NFS	Pepperoni_NFS	Pepperoni, NFS	0	25221250.0
25221310	POLISH SAUSAGE	Polish_sausage	Polish sausage	0	25221310.0
25221405	PORK SAUSAGE	Pork_sausage	Pork sausage	0	25221405.0
25221500	SALAMI, NFS	Salami_NFS	Salami, NFS	0	25221500.0
25221830	TURKEY OR CHICKEN SAUSAGE	Turkey_or_chicken_sausage	Turkey or chicken sausage	0	25221830.0
25230210	HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
25230220	HAM, PREPACKAGED OR DELI, LUNCHEON MEAT, REDUCED SODIUM	Ham_prepackaged_or_deli_luncheon_meat_reduced_sodium	Ham, prepackaged or deli, luncheon meat, reduced sodium	0	25230220.0
25230320	CHICKEN, PREPACKAGED OR DELI, LUNCHEON MEAT	Chicken_prepackaged_or_deli_luncheon_meat	Chicken, prepackaged or deli, luncheon meat	0	25230320.0
25230780	TURKEY, PREPACKAGED OR DELI, LUNCHEON MEAT	Turkey_prepackaged_or_deli_luncheon_meat	Turkey, prepackaged or deli, luncheon meat	0	25230780.0
25231110	BEEF, PREPACKAGED OR DELI, LUNCHEON MEAT	Beef_prepackaged_or_deli_luncheon_meat	Beef, prepackaged or deli, luncheon meat	0	25231110.0
26100110	FISH, NS AS TO TYPE, COOKED, NS AS TO COOKING METHOD	Fish_NS_as_to_type_cooked_NS_as_to_cooking_method	Fish, NS as to type, cooked, NS as to cooking method	0	26100110.0
26100140	FISH, NS AS TO TYPE, COATED, FRIED, MADE WITH OIL	Fish_NS_as_to_type_coated_fried_made_with_oil	Fish, NS as to type, coated, fried, made with oil	0	26100140.0
26107140	CATFISH, COATED, FRIED, MADE WITH OIL	Catfish_coated_fried_made_with_oil	Catfish, coated, fried, made with oil	0	26107140.0
26109120	COD, BAKED OR BROILED, MADE WITH OIL	Cod_baked_or_broiled_made_with_oil	Cod, baked or broiled, made with oil	0	26109120.0
26117140	HADDOCK, COATED, FRIED	Haddock_coated_fried	Haddock, coated, fried	0	26117140.0
26125120	OCEAN PERCH, BAKED OR BROILED, FAT ADDED IN COOKING	Ocean_perch_baked_or_broiled_fat_added_in_cooking	Ocean perch, baked or broiled, fat added in cooking	0	26125120.0
26133110	PORGY, COOKED, NS AS TO COOKING METHOD	Porgy_cooked_NS_as_to_cooking_method	Porgy, cooked, NS as to cooking method	0	26133110.0
26133120	PORGY, BAKED OR BROILED, FAT ADDED IN COOKING	Porgy_baked_or_broiled_fat_added_in_cooking	Porgy, baked or broiled, fat added in cooking	0	26133120.0
26137120	SALMON, BAKED OR BROILED, MADE WITH OIL	Salmon_baked_or_broiled_made_with_oil	Salmon, baked or broiled, made with oil	0	26137120.0
26137123	SALMON, BAKED OR BROILED, MADE WITHOUT FAT	Salmon_baked_or_broiled_made_without_fat	Salmon, baked or broiled, made without fat	0	26137123.0
26137131	SALMON, COATED, BAKED OR BROILED, MADE WITH BUTTER	Salmon_coated_baked_or_broiled_made_with_butter	Salmon, coated, baked or broiled, made with butter	0	26137131.0
26137160	SALMON, STEAMED OR POACHED	Salmon_steamed_or_poached	Salmon, steamed or poached	0	26137160.0
26137190	SALMON, SMOKED	Salmon_smoked	Salmon, smoked	0	26137190.0
26139180	SARDINES, CANNED IN OIL	Sardines_canned_in_oil	Sardines, canned in oil	0	26139180.0
26151140	TROUT, COATED, FRIED, MADE WITH OIL	Trout_coated_fried_made_with_oil	Trout, coated, fried, made with oil	0	26151140.0
26155110	TUNA, CANNED, NS AS TO OIL OR WATER PACK	Tuna_canned_NS_as_to_oil_or_water_pack	Tuna, canned, NS as to oil or water pack	0	26155110.0
26158010	TILAPIA, BAKED OR BROILED, MADE WITH OIL	Tilapia_baked_or_broiled_made_with_oil	Tilapia, baked or broiled, made with oil	0	26158010.0
26158020	TILAPIA, COATED, BAKED OR BROILED, MADE  WITH OIL	Tilapia_coated_baked_or_broiled_made_with_oil	Tilapia, coated, baked or broiled, made  with oil	0	26158020.0
26158030	TILAPIA, COATED, FRIED, MADE WITH OIL	Tilapia_coated_fried_made_with_oil	Tilapia, coated, fried, made with oil	0	26158030.0
26158050	TILAPIA, STEAMED OR POACHED	Tilapia_steamed_or_poached	Tilapia, steamed or poached	0	26158050.0
26305120	CRAB, BAKED OR BROILED, FAT ADDED IN COOKING	Crab_baked_or_broiled_fat_added_in_cooking	Crab, baked or broiled, fat added in cooking	0	26305120.0
26311160	LOBSTER, STEAMED OR BOILED	Lobster_steamed_or_boiled	Lobster, steamed or boiled	0	26311160.0
26317110	SCALLOPS, COOKED, NS AS TO COOKING METHOD	Scallops_cooked_NS_as_to_cooking_method	Scallops, cooked, NS as to cooking method	0	26317110.0
26317121	SCALLOPS, BAKED OR BROILED, FAT NOT ADDED IN COOKING	Scallops_baked_or_broiled_fat_not_added_in_cooking	Scallops, baked or broiled, fat not added in cooking	0	26317121.0
26319110	SHRIMP, COOKED, NS AS TO COOKING METHOD	Shrimp_cooked_NS_as_to_cooking_method	Shrimp, cooked, NS as to cooking method	0	26319110.0
26319123	SHRIMP, BAKED OR BROILED, MADE WITHOUT FAT	Shrimp_baked_or_broiled_made_without_fat	Shrimp, baked or broiled, made without fat	0	26319123.0
26319130	SHRIMP, STEAMED OR BOILED	Shrimp_steamed_or_boiled	Shrimp, steamed or boiled	0	26319130.0
26319145	SHRIMP, COATED, FRIED, FROM FAST FOOD / RESTAURANT	Shrimp_coated_fried_from_fast_food_restaurant	Shrimp, coated, fried, from fast food / restaurant	0	26319145.0
27111300	BEEF STEW, NO POTATOES, TOMATO-BASED SAUCE, MEXICAN STYLE	Beef_stew_no_potatoes_tomato_based_sauce_Mexican_style	Beef stew, no potatoes, tomato-based sauce, Mexican style	0	27111300.0
27111406	CHILI CON CARNE WITH BEANS, HOME RECIPE	Chili_con_carne_with_beans_home_recipe	Chili con carne with beans, home recipe	0	27111406.0
27111500	BEEF SLOPPY JOE, NO BUN	Beef_sloppy_joe_no_bun	Beef sloppy joe, no bun	0	27111500.0
27120030	HAM OR PORK WITH BARBECUE SAUCE	Ham_or_pork_with_barbecue_sauce	Ham or pork with barbecue sauce	0	27120030.0
27120120	SAUSAGE GRAVY	Sausage_gravy	Sausage gravy	0	27120120.0
27141500	CHILI CON CARNE WITH CHICKEN OR TURKEY AND BEANS	Chili_con_carne_with_chicken_or_turkey_and_beans	Chili con carne with chicken or turkey and beans	0	27141500.0
27144000	CHICKEN OR TURKEY WITH MUSHROOM SAUCE	Chicken_or_turkey_with_mushroom_sauce	Chicken or turkey with mushroom sauce	0	27144000.0
27145000	CHICKEN OR TURKEY WITH TERIYAKI	Chicken_or_turkey_with_teriyaki	Chicken or turkey with teriyaki	0	27145000.0
27146011	CHICKEN, SHREDDED OR PULLED, WITH BARBECUE SAUCE	Chicken_shredded_or_pulled_with_barbecue_sauce	Chicken, shredded or pulled, with barbecue sauce	0	27146011.0
27146150	CHICKEN CURRY	Chicken_curry	Chicken curry	0	27146150.0
27146160	CHICKEN WITH MOLE SAUCE	Chicken_with_mole_sauce	Chicken with mole sauce	0	27146160.0
27146300	CHICKEN OR TURKEY PARMIGIANA	Chicken_or_turkey_parmigiana	Chicken or turkey parmigiana	0	27146300.0
27146350	ORANGE CHICKEN	Orange_chicken	Orange chicken	0	27146350.0
27150210	FISH SAUCE	Fish_sauce	Fish sauce	0	27150210.0
27212200	BEEF AND NOODLES WITH GRAVY	Beef_and_noodles_with_gravy	Beef and noodles with gravy	0	27212200.0
27214110	MEAT LOAF MADE WITH BEEF, WITH TOMATO-BASED SAUCE	Meat_loaf_made_with_beef_with_tomato_based_sauce	Meat loaf made with beef, with tomato-based sauce	0	27214110.0
27246505	MEAT LOAF MADE WITH CHICKEN OR TURKEY, WITH TOMATO-BASED SAU	Meat_loaf_made_with_chicken_or_turkey_with_tomato_based_sauce	Meat loaf made with chicken or turkey, with tomato-based sauce	0	27246505.0
27250120	SHRIMP AND NOODLES, NO SAUCE	Shrimp_and_noodles_no_sauce	Shrimp and noodles, no sauce	0	27250120.0
27260100	MEAT LOAF MADE WITH BEEF AND PORK, WITH TOMATO-BASED SAUCE	Meat_loaf_made_with_beef_and_pork_with_tomato_based_sauce	Meat loaf made with beef and pork, with tomato-based sauce	0	27260100.0
27311410	BEEF STEW WITH POTATOES AND VEGETABLES INCLUDING CARROTS, BR	Beef_stew_with_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_gravy	Beef stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; gravy	0	27311410.0
27315020	BEEF, RICE, AND VEGETABLES EXCLUDING CARROTS, BROCCOLI, AND	Beef_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce	Beef, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce	0	27315020.0
27315210	BEEF, RICE, AND VEGETABLES INCLUDING CARROTS, BROCCOLI, AND/	Beef_rice_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_tomato_based_sauce	Beef, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce	0	27315210.0
27345020	CHICKEN OR TURKEY, RICE, AND VEGETABLES EXCLUDING CARROTS, B	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_sauce	Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce	0	27345020.0
27347100	CHICKEN OR TURKEY POT PIE	Chicken_or_turkey_pot_pie	Chicken or turkey pot pie	0	27347100.0
27420350	PORK AND VEGETABLES EXCLUDING CARROTS, BROCCOLI, AND DARK-GR	Pork_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce	Pork and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce	0	27420350.0
27420400	PORK AND VEGETABLES INCLUDING CARROTS, BROCCOLI, AND/OR DARK	Pork_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_tomato_based_sauce	Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce	0	27420400.0
27440120	CHICKEN OR TURKEY AND VEGETABLES EXCLUDING CARROTS, BROCCOLI	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce	Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce	0	27440120.0
27440130	CHICKEN OR TURKEY SHISH KABOB WITH VEGETABLES, EXCLUDING POT	Chicken_or_turkey_shish_kabob_with_vegetables_excluding_potatoes	Chicken or turkey shish kabob with vegetables, excluding potatoes	0	27440130.0
27445110	CHICKEN OR TURKEY AND VEGETABLES INCLUDING CARROTS, BROCCOLI	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce	Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce	0	27445110.0
27446360	CHICKEN OR TURKEY CAESAR GARDEN SALAD, CHICKEN AND/OR TURKEY	Chicken_or_turkey_caesar_garden_salad_chicken_and_or_turkey_lettuce_tomato_cheese_no_dressing	Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing	0	27446360.0
27450010	CRAB SALAD	Crab_salad	Crab salad	0	27450010.0
27450060	TUNA SALAD, MADE WITH MAYONNAISE	Tuna_salad_made_with_mayonnaise	Tuna salad, made with mayonnaise	0	27450060.0
27450420	SHRIMP AND VEGETABLES EXCLUDING CARROTS, BROCCOLI, AND DARK-	Shrimp_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce	Shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce	0	27450420.0
27450700	FISH AND VEGETABLES INCLUDING CARROTS, BROCCOLI, AND/OR DARK	Fish_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_tomato_based_sauce	Fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce	0	27450700.0
27450740	FISH AND VEGETABLES INCLUDING CARROTS, BROCCOLI, AND/OR DARK	Fish_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce	Fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce	0	27450740.0
27450750	FISH AND VEGETABLES EXCLUDING  CARROTS, BROCCOLI, AND DARK-G	Fish_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce	Fish and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce	0	27450750.0
27510215	CHEESEBURGER, 1 MEDIUM PATTY, PLAIN, ON BUN, FROM FAST FOOD	Cheeseburger_1_medium_patty_plain_on_bun_from_fast_food_restaurant	Cheeseburger, 1 medium patty, plain, on bun, from fast food / restaurant	0	27510215.0
27510225	CHEESEBURGER, 1 MEDIUM PATTY, WITH CONDIMENTS, ON BUN, FROM	Cheeseburger_1_medium_patty_with_condiments_on_bun_from_fast_food_restaurant	Cheeseburger, 1 medium patty, with condiments, on bun, from fast food / restaurant	0	27510225.0
27510232	CHEESEBURGER, 1 MEDIUM PATTY, WITH CONDIMENTS, ON BUN, FROM	Cheeseburger_1_medium_patty_with_condiments_on_bun_from_fast_food_restaurant_McDonald_s_Quarter_Pounder_with_cheese_	Cheeseburger, 1 medium patty, with condiments, on bun, from fast food / restaurant (McDonald's Quarter Pounder with cheese)	0	27510232.0
27510241	CHEESEBURGER, 1 MEDIUM PATTY, PLAIN, ON WHITE BUN	Cheeseburger_1_medium_patty_plain_on_white_bun	Cheeseburger, 1 medium patty, plain, on white bun	0	27510241.0
27510251	CHEESEBURGER, 1 MEDIUM PATTY, WITH CONDIMENTS, ON WHITE BUN	Cheeseburger_1_medium_patty_with_condiments_on_white_bun	Cheeseburger, 1 medium patty, with condiments, on white bun	0	27510251.0
27510386	DOUBLE CHEESEBURGER, 2 SMALL PATTIES, WITH CONDIMENTS, ON BU	Double_cheeseburger_2_small_patties_with_condiments_on_bun_from_fast_food_restaurant_Burger_King_Double_Cheeseburger_	Double cheeseburger, 2 small patties, with condiments, on bun, from fast food / restaurant (Burger King Double Cheeseburger)	0	27510386.0
27510387	DOUBLE CHEESEBURGER, 2 SMALL PATTIES, WITH CONDIMENTS, ON BU	Double_cheeseburger_2_small_patties_with_condiments_on_bun_from_fast_food_restaurant_McDonald_s_Double_Cheeseburger_	Double cheeseburger, 2 small patties, with condiments, on bun, from fast food / restaurant (McDonald's Double Cheeseburger)	0	27510387.0
27510406	DOUBLE CHEESEBURGER, 2 MEDIUM PATTIES, WITH CONDIMENTS, ON B	Double_cheeseburger_2_medium_patties_with_condiments_on_bun_from_fast_food_restaurant	Double cheeseburger, 2 medium patties, with condiments, on bun, from fast food / restaurant	0	27510406.0
27510536	HAMBURGER, 1 SMALL PATTY, WITH CONDIMENTS, ON BUN, FROM FAST	Hamburger_1_small_patty_with_condiments_on_bun_from_fast_food_restaurant	Hamburger, 1 small patty, with condiments, on bun, from fast food / restaurant	0	27510536.0
27510606	HAMBURGER, 1 MEDIUM PATTY, WITH CONDIMENTS, ON BUN, FROM FAS	Hamburger_1_medium_patty_with_condiments_on_bun_from_fast_food_restaurant	Hamburger, 1 medium patty, with condiments, on bun, from fast food / restaurant	0	27510606.0
27510682	DOUBLE HAMBURGER, 2 MEDIUM PATTIES, WITH CONDIMENTS, ON BUN,	Double_hamburger_2_medium_patties_with_condiments_on_bun_from_fast_food_restaurant_Wendy_s_1_2_lb_Double_	Double hamburger, 2 medium patties, with condiments, on bun, from fast food / restaurant (Wendy's 1/2 lb Double)	0	27510682.0
27540145	CHICKEN FILLET, BREADED, FRIED, SANDWICH ON BISCUIT	Chicken_fillet_breaded_fried_sandwich_on_biscuit	Chicken fillet, breaded, fried, sandwich on biscuit	0	27540145.0
27540150	CHICKEN FILLET, BREADED, FRIED, SANDWICH WITH LETTUCE, TOMAT	Chicken_fillet_breaded_fried_sandwich_with_lettuce_tomato_and_spread	Chicken fillet, breaded, fried, sandwich with lettuce, tomato and spread	0	27540150.0
27540170	CHICKEN PATTY SANDWICH, MINIATURE, WITH SPREAD	Chicken_patty_sandwich_miniature_with_spread	Chicken patty sandwich, miniature, with spread	0	27540170.0
27540190	CHICKEN PATTY SANDWICH, WITH LETTUCE AND SPREAD	Chicken_patty_sandwich_with_lettuce_and_spread	Chicken patty sandwich, with lettuce and spread	0	27540190.0
27540291	CHICKEN SUBMARINE SANDWICH, WITH CHEESE, LETTUCE, TOMATO AND	Chicken_submarine_sandwich_with_cheese_lettuce_tomato_and_spread	Chicken submarine sandwich, with cheese, lettuce, tomato and spread	0	27540291.0
27540300	WRAP SANDWICH FILLED WITH BROILED CHICKEN STRIPS, CHEESE, LE	Wrap_sandwich_filled_with_broiled_chicken_strips_cheese_lettuce_and_spread	Wrap sandwich filled with broiled chicken strips, cheese, lettuce, and spread	0	27540300.0
27550000	FISH SANDWICH, ON BUN, WITH SPREAD	Fish_sandwich_on_bun_with_spread	Fish sandwich, on bun, with spread	0	27550000.0
27560300	CORN DOG, FRANKFURTER OR HOT DOG WITH CORNBREAD COATING	Corn_dog_frankfurter_or_hot_dog_with_cornbread_coating	Corn dog, frankfurter or hot dog with cornbread coating	0	27560300.0
27564000	FRANKFURTER OR HOT DOG SANDWICH, NFS, PLAIN, ON WHITE BUN	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_white_bun	Frankfurter or hot dog sandwich, NFS, plain, on white bun	0	27564000.0
27564001	FRANKFURTER OR HOT DOG SANDWICH, NFS, PLAIN, ON WHEAT BUN	Frankfurter_or_hot_dog_sandwich_NFS_plain_on_wheat_bun	Frankfurter or hot dog sandwich, NFS, plain, on wheat bun	0	27564001.0
27564060	FRANKFURTER OR HOT DOG SANDWICH, BEEF, PLAIN, ON WHITE BUN	Frankfurter_or_hot_dog_sandwich_beef_plain_on_white_bun	Frankfurter or hot dog sandwich, beef, plain, on white bun	0	27564060.0
27564370	FRANKFURTER OR HOT DOG SANDWICH, FAT FREE, PLAIN, ON WHITE B	Frankfurter_or_hot_dog_sandwich_fat_free_plain_on_white_bread	Frankfurter or hot dog sandwich, fat free, plain, on white bread	0	27564370.0
28140320	CHICKEN AND NOODLES WITH VEGETABLE, DESSERT, FROZEN MEAL	Chicken_and_noodles_with_vegetable_dessert_frozen_meal	Chicken and noodles with vegetable, dessert, frozen meal	0	28140320.0
28141050	CHICKEN PATTY PARMIGIANA, BREADED, WITH VEGETABLE, DIET FROZ	Chicken_patty_parmigiana_breaded_with_vegetable_diet_frozen_meal	Chicken patty parmigiana, breaded, with vegetable, diet frozen meal	0	28141050.0
28143080	CHICKEN WITH NOODLES AND CHEESE SAUCE, DIET FROZEN MEAL	Chicken_with_noodles_and_cheese_sauce_diet_frozen_meal	Chicken with noodles and cheese sauce, diet frozen meal	0	28143080.0
28310330	PHO	Pho	Pho	0	28310330.0
28311010	PEPPERPOT SOUP	Pepperpot_soup	Pepperpot soup	0	28311010.0
28320160	PORK VEGETABLE SOUP WITH POTATO, PASTA, OR RICE, STEW TYPE,	Pork_vegetable_soup_with_potato_pasta_or_rice_stew_type_chunky_style	Pork vegetable soup with potato, pasta, or rice, stew type, chunky style	0	28320160.0
28340110	CHICKEN OR TURKEY BROTH, BOUILLON, OR CONSOMME	Chicken_or_turkey_broth_bouillon_or_consomme	Chicken or turkey broth, bouillon, or consomme	0	28340110.0
28340220	CHICKEN SOUP WITH NOODLES AND POTATOES, PUERTO RICAN STYLE	Chicken_soup_with_noodles_and_potatoes_Puerto_Rican_style	Chicken soup with noodles and potatoes, Puerto Rican style	0	28340220.0
28340600	CHICKEN OR TURKEY VEGETABLE SOUP, CANNED, PREPARED WITH WATE	Chicken_or_turkey_vegetable_soup_canned_prepared_with_water_or_ready_to_serve	Chicken or turkey vegetable soup, canned, prepared with water or ready-to-serve	0	28340600.0
28340660	CHICKEN OR TURKEY VEGETABLE SOUP, HOME RECIPE	Chicken_or_turkey_vegetable_soup_home_recipe	Chicken or turkey vegetable soup, home recipe	0	28340660.0
28340670	CHICKEN OR TURKEY VEGETABLE SOUP WITH RICE, HOME RECIPE, MEX	Chicken_or_turkey_vegetable_soup_with_rice_home_recipe_Mexican_style	Chicken or turkey vegetable soup with rice, home recipe, Mexican style	0	28340670.0
28355470	SEAFOOD SOUP WITH VEGETABLES INCLUDING CARROTS, BROCCOLI, AN	Seafood_soup_with_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes	Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes	0	28355470.0
28500040	GRAVY, BEEF OR MEAT	Gravy_beef_or_meat	Gravy, beef or meat	0	28500040.0
28501010	GRAVY, BEEF OR MEAT, FAT FREE	Gravy_beef_or_meat_fat_free	Gravy, beef or meat, fat free	0	28501010.0
31102000	EGG, WHOLE, COOKED, NS AS TO COOKING METHOD	Egg_whole_cooked_NS_as_to_cooking_method	Egg, whole, cooked, NS as to cooking method	0	31102000.0
31103010	EGG, WHOLE, BOILED OR POACHED	Egg_whole_boiled_or_poached	Egg, whole, boiled or poached	0	31103010.0
31105005	EGG, WHOLE, FRIED, NS AS TO FAT ADDED IN COOKING	Egg_whole_fried_NS_as_to_fat_added_in_cooking	Egg, whole, fried, NS as to fat added in cooking	0	31105005.0
31105030	EGG, WHOLE, FRIED WITH OIL	Egg_whole_fried_with_oil	Egg, whole, fried with oil	0	31105030.0
31105040	EGG, WHOLE, FRIED WITH BUTTER	Egg_whole_fried_with_butter	Egg, whole, fried with butter	0	31105040.0
31105080	EGG, WHOLE, FRIED WITH COOKING SPRAY	Egg_whole_fried_with_cooking_spray	Egg, whole, fried with cooking spray	0	31105080.0
31105090	EGG, WHOLE, FRIED, FROM FAST FOOD / RESTAURANT	Egg_whole_fried_from_fast_food_restaurant	Egg, whole, fried, from fast food / restaurant	0	31105090.0
31108110	EGG, WHITE, COOKED, FAT NOT ADDED IN COOKING	Egg_white_cooked_fat_not_added_in_cooking	Egg, white, cooked, fat not added in cooking	0	31108110.0
32103000	EGG SALAD, MADE WITH MAYONNAISE	Egg_salad_made_with_mayonnaise	Egg salad, made with mayonnaise	0	32103000.0
32129990	EGG OMELET OR SCRAMBLED EGG, NS AS TO FAT ADDED IN COOKING	Egg_omelet_or_scrambled_egg_NS_as_to_fat_added_in_cooking	Egg omelet or scrambled egg, NS as to fat added in cooking	0	32129990.0
32130000	EGG OMELET OR SCRAMBLED EGG, MADE WITH MARGARINE	Egg_omelet_or_scrambled_egg_made_with_margarine	Egg omelet or scrambled egg, made with margarine	0	32130000.0
32130010	EGG OMELET OR SCRAMBLED EGG, MADE WITH OIL	Egg_omelet_or_scrambled_egg_made_with_oil	Egg omelet or scrambled egg, made with oil	0	32130010.0
32130020	EGG OMELET OR SCRAMBLED EGG, MADE WITH BUTTER	Egg_omelet_or_scrambled_egg_made_with_butter	Egg omelet or scrambled egg, made with butter	0	32130020.0
32130060	EGG OMELET OR SCRAMBLED EGG, MADE WITH COOKING SPRAY	Egg_omelet_or_scrambled_egg_made_with_cooking_spray	Egg omelet or scrambled egg, made with cooking spray	0	32130060.0
32130070	EGG OMELET OR SCRAMBLED EGG, MADE WITHOUT FAT	Egg_omelet_or_scrambled_egg_made_without_fat	Egg omelet or scrambled egg, made without fat	0	32130070.0
32130080	EGG OMELET OR SCRAMBLED EGG, FROM FAST FOOD / RESTAURANT	Egg_omelet_or_scrambled_egg_from_fast_food_restaurant	Egg omelet or scrambled egg, from fast food / restaurant	0	32130080.0
32130110	EGG OMELET OR SCRAMBLED EGG, WITH CHEESE, MADE WITH OIL	Egg_omelet_or_scrambled_egg_with_cheese_made_with_oil	Egg omelet or scrambled egg, with cheese, made with oil	0	32130110.0
32130210	EGG OMELET OR SCRAMBLED EGG, WITH MEAT, MADE WITH OIL	Egg_omelet_or_scrambled_egg_with_meat_made_with_oil	Egg omelet or scrambled egg, with meat, made with oil	0	32130210.0
32130265	EGG OMELET OR SCRAMBLED EGG, WITH MEAT, NS AS TO TYPE OF FAT	Egg_omelet_or_scrambled_egg_with_meat_NS_as_to_type_of_fat	Egg omelet or scrambled egg, with meat, NS as to type of fat	0	32130265.0
32130320	EGG OMELET OR SCRAMBLED EGG, WITH CHEESE AND MEAT, MADE WITH	Egg_omelet_or_scrambled_egg_with_cheese_and_meat_made_with_butter	Egg omelet or scrambled egg, with cheese and meat, made with butter	0	32130320.0
32130430	EGG OMELET OR SCRAMBLED EGG, WITH DARK-GREEN VEGETABLES, FAT	Egg_omelet_or_scrambled_egg_with_dark_green_vegetables_fat_added_in_cooking	Egg omelet or scrambled egg, with dark-green vegetables, fat added in cooking	0	32130430.0
32130620	EGG OMELET OR SCRAMBLED EGG, WITH CHEESE AND TOMATOES, NS AS	Egg_omelet_or_scrambled_egg_with_cheese_and_tomatoes_NS_as_to_fat_added_in_cooking	Egg omelet or scrambled egg, with cheese and tomatoes, NS as to fat added in cooking	0	32130620.0
32130800	EGG OMELET OR SCRAMBLED EGG, WITH MEAT AND TOMATOES, FAT ADD	Egg_omelet_or_scrambled_egg_with_meat_and_tomatoes_fat_added_in_cooking	Egg omelet or scrambled egg, with meat and tomatoes, fat added in cooking	0	32130800.0
32130830	EGG OMELET OR SCRAMBLED EGG, WITH MEAT AND DARK-GREEN VEGETA	Egg_omelet_or_scrambled_egg_with_meat_and_dark_green_vegetables_fat_added_in_cooking	Egg omelet or scrambled egg, with meat and dark-green vegetables, fat added in cooking	0	32130830.0
32131100	EGG OMELET OR SCRAMBLED EGG, WITH CHEESE, MEAT, AND VEGETABL	Egg_omelet_or_scrambled_egg_with_cheese_meat_and_vegetables_other_than_dark_green_and_or_tomatoes_fat_not_added_in_cooking	Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, fat not added in cooking	0	32131100.0
32131200	EGG OMELET OR SCRAMBLED EGG, WITH POTATOES AND/OR ONIONS, FA	Egg_omelet_or_scrambled_egg_with_potatoes_and_or_onions_fat_added_in_cooking	Egg omelet or scrambled egg, with potatoes and/or onions, fat added in cooking	0	32131200.0
